"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO3","23.05.2022 05:00 - 23.05.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1050","1837","n/e","n/e","0","0","n/e","6","n/e","593"
"BZN|NO3","23.05.2022 06:00 - 23.05.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1061","1772","n/e","n/e","0","0","n/e","6","n/e","659"
"BZN|NO3","23.05.2022 07:00 - 23.05.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1059","1732","n/e","n/e","0","0","n/e","6","n/e","829"
"BZN|NO3","23.05.2022 08:00 - 23.05.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1061","1656","n/e","n/e","0","0","n/e","6","n/e","893"
"BZN|NO3","23.05.2022 09:00 - 23.05.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1069","1605","n/e","n/e","0","0","n/e","6","n/e","1032"
"BZN|NO3","23.05.2022 10:00 - 23.05.2022 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1055","1451","n/e","n/e","0","25","n/e","6","n/e","1045"
"BZN|NO3","23.05.2022 11:00 - 23.05.2022 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1054","1495","n/e","n/e","0","25","n/e","6","n/e","1002"
"BZN|NO3","23.05.2022 12:00 - 23.05.2022 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1067","1562","n/e","n/e","0","25","n/e","5","n/e","920"
"BZN|NO3","23.05.2022 13:00 - 23.05.2022 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1074","1561","n/e","n/e","0","25","n/e","5","n/e","1020"
"BZN|NO3","23.05.2022 14:00 - 23.05.2022 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1069","1586","n/e","n/e","0","25","n/e","5","n/e","1144"
"BZN|NO3","23.05.2022 15:00 - 23.05.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1075","1563","n/e","n/e","0","25","n/e","5","n/e","1122"
"BZN|NO3","23.05.2022 16:00 - 23.05.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1074","1551","n/e","n/e","0","25","n/e","4","n/e","1062"
"BZN|NO3","23.05.2022 17:00 - 23.05.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1078","1568","n/e","n/e","0","25","n/e","4","n/e","1052"
"BZN|NO3","23.05.2022 18:00 - 23.05.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1081","1571","n/e","n/e","0","25","n/e","5","n/e","1048"
"BZN|NO3","23.05.2022 19:00 - 23.05.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1083","1569","n/e","n/e","0","25","n/e","5","n/e","1042"
"BZN|NO3","23.05.2022 20:00 - 23.05.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1085","1487","n/e","n/e","0","25","n/e","6","n/e","1006"
"BZN|NO3","23.05.2022 21:00 - 23.05.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1059","1137","n/e","n/e","0","25","n/e","6","n/e","546"
"BZN|NO3","23.05.2022 22:00 - 23.05.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","918","1062","n/e","n/e","0","25","n/e","4","n/e","497"
"BZN|NO3","23.05.2022 23:00 - 24.05.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1003","1151","n/e","n/e","0","25","n/e","6","n/e","539"
"BZN|NO3","24.05.2022 00:00 - 24.05.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1020","1149","n/e","n/e","0","25","n/e","6","n/e","565"
"BZN|NO3","24.05.2022 01:00 - 24.05.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","959","1034","n/e","n/e","0","25","n/e","6","n/e","496"
"BZN|NO3","24.05.2022 02:00 - 24.05.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","940","1037","n/e","n/e","0","25","n/e","6","n/e","317"
"BZN|NO3","24.05.2022 03:00 - 24.05.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","936","1051","n/e","n/e","0","25","n/e","6","n/e","272"
"BZN|NO3","24.05.2022 04:00 - 24.05.2022 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","962","1127","n/e","n/e","0","25","n/e","6","n/e","513"
"BZN|NO3","24.05.2022 05:00 - 24.05.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1014","1491","n/e","n/e","0","25","n/e","6","n/e","633"
"BZN|NO3","24.05.2022 06:00 - 24.05.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1018","1601","n/e","n/e","0","25","n/e","6","n/e","680"
"BZN|NO3","24.05.2022 07:00 - 24.05.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1024","1607","n/e","n/e","0","25","n/e","6","n/e","880"
"BZN|NO3","24.05.2022 08:00 - 24.05.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1027","1577","n/e","n/e","0","25","n/e","6","n/e","1137"
"BZN|NO3","24.05.2022 09:00 - 24.05.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1014","1606","n/e","n/e","0","25","n/e","6","n/e","1218"
"BZN|NO3","24.05.2022 10:00 - 24.05.2022 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1040","1557","n/e","n/e","0","25","n/e","6","n/e","1302"
"BZN|NO3","24.05.2022 11:00 - 24.05.2022 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1047","1438","n/e","n/e","0","25","n/e","6","n/e","1362"
"BZN|NO3","24.05.2022 12:00 - 24.05.2022 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1054","1395","n/e","n/e","0","25","n/e","6","n/e","1393"
"BZN|NO3","24.05.2022 13:00 - 24.05.2022 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1057","1332","n/e","n/e","0","25","n/e","6","n/e","1444"
"BZN|NO3","24.05.2022 14:00 - 24.05.2022 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1065","1297","n/e","n/e","0","25","n/e","6","n/e","1286"
"BZN|NO3","24.05.2022 15:00 - 24.05.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1081","1359","n/e","n/e","0","25","n/e","6","n/e","1179"
"BZN|NO3","24.05.2022 16:00 - 24.05.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1087","1378","n/e","n/e","0","25","n/e","6","n/e","1329"
"BZN|NO3","24.05.2022 17:00 - 24.05.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1055","1377","n/e","n/e","0","25","n/e","6","n/e","1374"
"BZN|NO3","24.05.2022 18:00 - 24.05.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1054","1557","n/e","n/e","0","25","n/e","6","n/e","1376"
"BZN|NO3","24.05.2022 19:00 - 24.05.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1055","1555","n/e","n/e","0","25","n/e","4","n/e","1374"
"BZN|NO3","24.05.2022 20:00 - 24.05.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1056","1532","n/e","n/e","0","25","n/e","6","n/e","1251"
"BZN|NO3","24.05.2022 21:00 - 24.05.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1060","1544","n/e","n/e","0","25","n/e","4","n/e","1216"
"BZN|NO3","24.05.2022 22:00 - 24.05.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1067","1271","n/e","n/e","0","25","n/e","5","n/e","1232"
"BZN|NO3","24.05.2022 23:00 - 25.05.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1080","1258","n/e","n/e","0","25","n/e","5","n/e","1309"
"BZN|NO3","25.05.2022 00:00 - 25.05.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1080","1344","n/e","n/e","0","25","n/e","6","n/e","1284"
"BZN|NO3","25.05.2022 01:00 - 25.05.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1061","1205","n/e","n/e","0","25","n/e","6","n/e","1061"
"BZN|NO3","25.05.2022 02:00 - 25.05.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1057","1125","n/e","n/e","0","25","n/e","6","n/e","860"
"BZN|NO3","25.05.2022 03:00 - 25.05.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1053","1246","n/e","n/e","0","25","n/e","6","n/e","1061"
"BZN|NO3","25.05.2022 04:00 - 25.05.2022 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1076","1469","n/e","n/e","0","25","n/e","6","n/e","1342"
"BZN|NO3","25.05.2022 05:00 - 25.05.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1074","1672","n/e","n/e","0","25","n/e","6","n/e","1246"
"BZN|NO3","25.05.2022 06:00 - 25.05.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1082","1646","n/e","n/e","0","25","n/e","6","n/e","1148"
"BZN|NO3","25.05.2022 07:00 - 25.05.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1081","1627","n/e","n/e","0","25","n/e","6","n/e","1013"
"BZN|NO3","25.05.2022 08:00 - 25.05.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1080","1602","n/e","n/e","0","25","n/e","6","n/e","1012"
"BZN|NO3","25.05.2022 09:00 - 25.05.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","4","","1081","1527","n/e","n/e","0","25","n/e","6","n/e","1199"
"BZN|NO3","25.05.2022 10:00 - 25.05.2022 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1080","1591","n/e","n/e","0","25","n/e","6","n/e","1063"
"BZN|NO3","25.05.2022 11:00 - 25.05.2022 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1080","1555","n/e","n/e","0","25","n/e","6","n/e","920"
"BZN|NO3","25.05.2022 12:00 - 25.05.2022 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1079","1571","n/e","n/e","0","25","n/e","6","n/e","769"
"BZN|NO3","25.05.2022 13:00 - 25.05.2022 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1075","1797","n/e","n/e","0","25","n/e","6","n/e","645"
"BZN|NO3","25.05.2022 14:00 - 25.05.2022 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1062","1828","n/e","n/e","0","25","n/e","6","n/e","513"
"BZN|NO3","25.05.2022 15:00 - 25.05.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1051","1860","n/e","n/e","0","25","n/e","6","n/e","396"
"BZN|NO3","25.05.2022 16:00 - 25.05.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1053","1919","n/e","n/e","0","25","n/e","6","n/e","361"
"BZN|NO3","25.05.2022 17:00 - 25.05.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1079","1955","n/e","n/e","0","24","n/e","6","n/e","256"
"BZN|NO3","25.05.2022 18:00 - 25.05.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1078","2071","n/e","n/e","0","23","n/e","6","n/e","186"
"BZN|NO3","25.05.2022 19:00 - 25.05.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1078","2119","n/e","n/e","0","22","n/e","6","n/e","184"
"BZN|NO3","25.05.2022 20:00 - 25.05.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1071","2091","n/e","n/e","0","24","n/e","6","n/e","320"
"BZN|NO3","25.05.2022 21:00 - 25.05.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1069","1919","n/e","n/e","0","23","n/e","5","n/e","443"
"BZN|NO3","25.05.2022 22:00 - 25.05.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","1056","1858","n/e","n/e","0","21","n/e","3","n/e","536"
"BZN|NO3","25.05.2022 23:00 - 26.05.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","8","","1056","1805","n/e","n/e","0","20","n/e","3","n/e","503"
"BZN|NO3","26.05.2022 00:00 - 26.05.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1059","1688","n/e","n/e","0","23","n/e","4","n/e","515"
"BZN|NO3","26.05.2022 01:00 - 26.05.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1062","1736","n/e","n/e","0","22","n/e","5","n/e","565"
"BZN|NO3","26.05.2022 02:00 - 26.05.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1058","1752","n/e","n/e","0","20","n/e","4","n/e","527"
"BZN|NO3","26.05.2022 03:00 - 26.05.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","3","","1054","1864","n/e","n/e","0","23","n/e","5","n/e","381"
"BZN|NO3","26.05.2022 04:00 - 26.05.2022 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","3","","1059","2074","n/e","n/e","0","21","n/e","6","n/e","292"
"BZN|NO3","26.05.2022 05:00 - 26.05.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1051","2246","n/e","n/e","0","19","n/e","6","n/e","242"
"BZN|NO3","26.05.2022 06:00 - 26.05.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1054","2299","n/e","n/e","0","19","n/e","6","n/e","219"
"BZN|NO3","26.05.2022 07:00 - 26.05.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","1053","2001","n/e","n/e","0","18","n/e","6","n/e","249"
"BZN|NO3","26.05.2022 08:00 - 26.05.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","3","","1059","1453","n/e","n/e","0","16","n/e","6","n/e","222"
"BZN|NO3","26.05.2022 09:00 - 26.05.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1063","1513","n/e","n/e","0","15","n/e","6","n/e","251"
"BZN|NO3","26.05.2022 10:00 - 26.05.2022 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1059","1400","n/e","n/e","0","18","n/e","6","n/e","424"
"BZN|NO3","26.05.2022 11:00 - 26.05.2022 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1049","1140","n/e","n/e","0","22","n/e","6","n/e","605"
"BZN|NO3","26.05.2022 12:00 - 26.05.2022 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1057","1187","n/e","n/e","0","17","n/e","6","n/e","780"
"BZN|NO3","26.05.2022 13:00 - 26.05.2022 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","1045","1101","n/e","n/e","0","20","n/e","6","n/e","778"
"BZN|NO3","26.05.2022 14:00 - 26.05.2022 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","1046","1183","n/e","n/e","0","20","n/e","6","n/e","730"
"BZN|NO3","26.05.2022 15:00 - 26.05.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","1059","1243","n/e","n/e","0","16","n/e","6","n/e","1151"
"BZN|NO3","26.05.2022 16:00 - 26.05.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","1069","1720","n/e","n/e","0","15","n/e","6","n/e","1129"
"BZN|NO3","26.05.2022 17:00 - 26.05.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","1","","1065","1800","n/e","n/e","0","14","n/e","6","n/e","1054"
"BZN|NO3","26.05.2022 18:00 - 26.05.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1065","1797","n/e","n/e","0","20","n/e","6","n/e","915"
"BZN|NO3","26.05.2022 19:00 - 26.05.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1065","1967","n/e","n/e","0","21","n/e","3","n/e","738"
"BZN|NO3","26.05.2022 20:00 - 26.05.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1064","2052","n/e","n/e","0","16","n/e","4","n/e","595"
"BZN|NO3","26.05.2022 21:00 - 26.05.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","1064","2039","n/e","n/e","0","16","n/e","2","n/e","444"
"BZN|NO3","26.05.2022 22:00 - 26.05.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1066","2010","n/e","n/e","0","15","n/e","3","n/e","340"
"BZN|NO3","26.05.2022 23:00 - 27.05.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1063","2007","n/e","n/e","0","15","n/e","4","n/e","288"
"BZN|NO3","27.05.2022 00:00 - 27.05.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1030","2022","n/e","n/e","0","15","n/e","5","n/e","247"
"BZN|NO3","27.05.2022 01:00 - 27.05.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1054","1996","n/e","n/e","0","15","n/e","4","n/e","231"
"BZN|NO3","27.05.2022 02:00 - 27.05.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1047","1873","n/e","n/e","0","18","n/e","5","n/e","218"
"BZN|NO3","27.05.2022 03:00 - 27.05.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1049","1843","n/e","n/e","0","21","n/e","5","n/e","208"
"BZN|NO3","27.05.2022 04:00 - 27.05.2022 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1050","2031","n/e","n/e","0","15","n/e","6","n/e","154"
"BZN|NO3","27.05.2022 05:00 - 27.05.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1077","2238","n/e","n/e","0","15","n/e","6","n/e","160"
"BZN|NO3","27.05.2022 06:00 - 27.05.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1080","2255","n/e","n/e","0","23","n/e","6","n/e","184"
"BZN|NO3","27.05.2022 07:00 - 27.05.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","1075","2246","n/e","n/e","0","18","n/e","6","n/e","228"
"BZN|NO3","27.05.2022 08:00 - 27.05.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","7","","1065","2216","n/e","n/e","0","21","n/e","6","n/e","293"
"BZN|NO3","27.05.2022 09:00 - 27.05.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1052","1985","n/e","n/e","0","13","n/e","6","n/e","381"
"BZN|NO3","27.05.2022 10:00 - 27.05.2022 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","1035","1765","n/e","n/e","0","13","n/e","6","n/e","414"
"BZN|NO3","27.05.2022 11:00 - 27.05.2022 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","1021","1511","n/e","n/e","0","14","n/e","6","n/e","504"
"BZN|NO3","27.05.2022 12:00 - 27.05.2022 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1023","1389","n/e","n/e","0","13","n/e","6","n/e","589"
"BZN|NO3","27.05.2022 13:00 - 27.05.2022 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","1026","1205","n/e","n/e","0","11","n/e","6","n/e","601"
"BZN|NO3","27.05.2022 14:00 - 27.05.2022 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1009","1110","n/e","n/e","0","12","n/e","6","n/e","403"
"BZN|NO3","27.05.2022 15:00 - 27.05.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1028","1237","n/e","n/e","0","12","n/e","6","n/e","837"
"BZN|NO3","27.05.2022 16:00 - 27.05.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1035","1690","n/e","n/e","0","12","n/e","6","n/e","985"
"BZN|NO3","27.05.2022 17:00 - 27.05.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1033","1900","n/e","n/e","0","12","n/e","6","n/e","1051"
"BZN|NO3","27.05.2022 18:00 - 27.05.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1037","1885","n/e","n/e","0","13","n/e","6","n/e","1021"
"BZN|NO3","27.05.2022 19:00 - 27.05.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1038","1862","n/e","n/e","0","12","n/e","5","n/e","957"
"BZN|NO3","27.05.2022 20:00 - 27.05.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1035","1805","n/e","n/e","0","12","n/e","6","n/e","961"
"BZN|NO3","27.05.2022 21:00 - 27.05.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1042","1720","n/e","n/e","0","12","n/e","5","n/e","954"
"BZN|NO3","27.05.2022 22:00 - 27.05.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1083","1481","n/e","n/e","0","16","n/e","3","n/e","1026"
"BZN|NO3","27.05.2022 23:00 - 28.05.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1078","1480","n/e","n/e","0","13","n/e","5","n/e","1194"
"BZN|NO3","28.05.2022 00:00 - 28.05.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1034","1106","n/e","n/e","0","13","n/e","5","n/e","1333"
"BZN|NO3","28.05.2022 01:00 - 28.05.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1062","1039","n/e","n/e","0","12","n/e","4","n/e","1397"
"BZN|NO3","28.05.2022 02:00 - 28.05.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1061","1105","n/e","n/e","0","12","n/e","2","n/e","1546"
"BZN|NO3","28.05.2022 03:00 - 28.05.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1032","1086","n/e","n/e","0","12","n/e","4","n/e","1577"
"BZN|NO3","28.05.2022 04:00 - 28.05.2022 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1032","1394","n/e","n/e","0","14","n/e","3","n/e","1580"
"BZN|NO3","28.05.2022 05:00 - 28.05.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1033","1449","n/e","n/e","0","14","n/e","6","n/e","1595"
"BZN|NO3","28.05.2022 06:00 - 28.05.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1027","1372","n/e","n/e","0","15","n/e","6","n/e","1638"
"BZN|NO3","28.05.2022 07:00 - 28.05.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1001","1155","n/e","n/e","0","13","n/e","6","n/e","1620"
"BZN|NO3","28.05.2022 08:00 - 28.05.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1028","1160","n/e","n/e","0","12","n/e","6","n/e","1598"
"BZN|NO3","28.05.2022 09:00 - 28.05.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","1038","1198","n/e","n/e","0","14","n/e","6","n/e","1581"
