"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO3","15.11.2021 15:00 - 15.11.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","27","","422","1757","n/e","n/e","0","12","n/e","6","n/e","1507"
"BZN|NO3","15.11.2021 16:00 - 15.11.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","26","","427","1659","n/e","n/e","0","12","n/e","6","n/e","1447"
"BZN|NO3","15.11.2021 17:00 - 15.11.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","27","","429","1662","n/e","n/e","0","11","n/e","6","n/e","1335"
"BZN|NO3","15.11.2021 18:00 - 15.11.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","407","1795","n/e","n/e","0","10","n/e","6","n/e","1157"
"BZN|NO3","15.11.2021 19:00 - 15.11.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","417","1678","n/e","n/e","0","10","n/e","6","n/e","973"
"BZN|NO3","15.11.2021 20:00 - 15.11.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","428","1570","n/e","n/e","0","10","n/e","5","n/e","856"
"BZN|NO3","15.11.2021 21:00 - 15.11.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","430","1414","n/e","n/e","0","10","n/e","5","n/e","759"
"BZN|NO3","15.11.2021 22:00 - 15.11.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","435","1433","n/e","n/e","0","10","n/e","5","n/e","809"
"BZN|NO3","15.11.2021 23:00 - 16.11.2021 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","429","1324","n/e","n/e","0","11","n/e","5","n/e","799"
"BZN|NO3","16.11.2021 00:00 - 16.11.2021 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","433","1466","n/e","n/e","0","11","n/e","5","n/e","806"
"BZN|NO3","16.11.2021 01:00 - 16.11.2021 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","438","1530","n/e","n/e","0","12","n/e","5","n/e","865"
"BZN|NO3","16.11.2021 02:00 - 16.11.2021 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","449","1541","n/e","n/e","0","12","n/e","5","n/e","857"
"BZN|NO3","16.11.2021 03:00 - 16.11.2021 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","463","1534","n/e","n/e","0","11","n/e","5","n/e","905"
"BZN|NO3","16.11.2021 04:00 - 16.11.2021 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","466","1525","n/e","n/e","0","11","n/e","5","n/e","908"
"BZN|NO3","16.11.2021 05:00 - 16.11.2021 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","460","1490","n/e","n/e","0","12","n/e","6","n/e","858"
"BZN|NO3","16.11.2021 06:00 - 16.11.2021 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","512","1589","n/e","n/e","0","11","n/e","6","n/e","817"
"BZN|NO3","16.11.2021 07:00 - 16.11.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","528","1600","n/e","n/e","0","10","n/e","6","n/e","718"
"BZN|NO3","16.11.2021 08:00 - 16.11.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","530","1712","n/e","n/e","0","16","n/e","6","n/e","659"
"BZN|NO3","16.11.2021 09:00 - 16.11.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","531","1692","n/e","n/e","0","13","n/e","6","n/e","697"
"BZN|NO3","16.11.2021 10:00 - 16.11.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","540","1684","n/e","n/e","0","13","n/e","6","n/e","657"
"BZN|NO3","16.11.2021 11:00 - 16.11.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","556","1745","n/e","n/e","0","14","n/e","6","n/e","571"
"BZN|NO3","16.11.2021 12:00 - 16.11.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","549","1837","n/e","n/e","0","13","n/e","6","n/e","643"
"BZN|NO3","16.11.2021 13:00 - 16.11.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","7","","550","1841","n/e","n/e","0","12","n/e","6","n/e","746"
"BZN|NO3","16.11.2021 14:00 - 16.11.2021 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","556","1823","n/e","n/e","0","12","n/e","6","n/e","877"
"BZN|NO3","16.11.2021 15:00 - 16.11.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","569","1833","n/e","n/e","0","12","n/e","6","n/e","946"
"BZN|NO3","16.11.2021 16:00 - 16.11.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","567","1830","n/e","n/e","0","13","n/e","6","n/e","940"
"BZN|NO3","16.11.2021 17:00 - 16.11.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","566","1812","n/e","n/e","0","11","n/e","6","n/e","975"
"BZN|NO3","16.11.2021 18:00 - 16.11.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","567","1753","n/e","n/e","0","12","n/e","6","n/e","1046"
"BZN|NO3","16.11.2021 19:00 - 16.11.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","572","1720","n/e","n/e","0","11","n/e","6","n/e","1074"
"BZN|NO3","16.11.2021 20:00 - 16.11.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","14","","572","1692","n/e","n/e","0","11","n/e","6","n/e","1189"
"BZN|NO3","16.11.2021 21:00 - 16.11.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","23","","577","1680","n/e","n/e","0","12","n/e","6","n/e","1142"
"BZN|NO3","16.11.2021 22:00 - 16.11.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","554","1592","n/e","n/e","0","12","n/e","6","n/e","978"
"BZN|NO3","16.11.2021 23:00 - 17.11.2021 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","575","1558","n/e","n/e","0","12","n/e","5","n/e","842"
"BZN|NO3","17.11.2021 00:00 - 17.11.2021 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","582","1416","n/e","n/e","0","11","n/e","5","n/e","997"
"BZN|NO3","17.11.2021 01:00 - 17.11.2021 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","588","1406","n/e","n/e","0","12","n/e","5","n/e","903"
"BZN|NO3","17.11.2021 02:00 - 17.11.2021 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","601","1299","n/e","n/e","0","13","n/e","5","n/e","697"
"BZN|NO3","17.11.2021 03:00 - 17.11.2021 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","606","1261","n/e","n/e","0","12","n/e","5","n/e","639"
"BZN|NO3","17.11.2021 04:00 - 17.11.2021 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","607","1337","n/e","n/e","0","12","n/e","5","n/e","834"
"BZN|NO3","17.11.2021 05:00 - 17.11.2021 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","622","1442","n/e","n/e","0","11","n/e","6","n/e","1000"
"BZN|NO3","17.11.2021 06:00 - 17.11.2021 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","629","1580","n/e","n/e","0","14","n/e","6","n/e","969"
"BZN|NO3","17.11.2021 07:00 - 17.11.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","634","1608","n/e","n/e","0","10","n/e","6","n/e","1093"
"BZN|NO3","17.11.2021 08:00 - 17.11.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","632","1619","n/e","n/e","0","10","n/e","6","n/e","1157"
"BZN|NO3","17.11.2021 09:00 - 17.11.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","631","1589","n/e","n/e","0","10","n/e","6","n/e","1151"
"BZN|NO3","17.11.2021 10:00 - 17.11.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","625","1615","n/e","n/e","0","15","n/e","6","n/e","1181"
"BZN|NO3","17.11.2021 11:00 - 17.11.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","651","1625","n/e","n/e","0","20","n/e","6","n/e","1170"
"BZN|NO3","17.11.2021 12:00 - 17.11.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","649","1677","n/e","n/e","0","6","n/e","6","n/e","1194"
"BZN|NO3","17.11.2021 13:00 - 17.11.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","649","1768","n/e","n/e","0","8","n/e","6","n/e","1256"
"BZN|NO3","17.11.2021 14:00 - 17.11.2021 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","646","1812","n/e","n/e","0","10","n/e","6","n/e","1202"
"BZN|NO3","17.11.2021 15:00 - 17.11.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","663","1863","n/e","n/e","0","9","n/e","6","n/e","1087"
"BZN|NO3","17.11.2021 16:00 - 17.11.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","650","1876","n/e","n/e","0","10","n/e","6","n/e","1230"
"BZN|NO3","17.11.2021 17:00 - 17.11.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","663","1890","n/e","n/e","0","9","n/e","6","n/e","1185"
"BZN|NO3","17.11.2021 18:00 - 17.11.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","656","1902","n/e","n/e","0","9","n/e","6","n/e","1198"
"BZN|NO3","17.11.2021 19:00 - 17.11.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","619","1953","n/e","n/e","0","10","n/e","6","n/e","1218"
"BZN|NO3","17.11.2021 20:00 - 17.11.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","610","1917","n/e","n/e","0","10","n/e","5","n/e","1193"
"BZN|NO3","17.11.2021 21:00 - 17.11.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","574","1943","n/e","n/e","0","10","n/e","5","n/e","1089"
"BZN|NO3","17.11.2021 22:00 - 17.11.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","585","1702","n/e","n/e","0","10","n/e","5","n/e","1078"
"BZN|NO3","17.11.2021 23:00 - 18.11.2021 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","576","1546","n/e","n/e","0","10","n/e","5","n/e","1208"
"BZN|NO3","18.11.2021 00:00 - 18.11.2021 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","570","1444","n/e","n/e","0","10","n/e","5","n/e","1397"
"BZN|NO3","18.11.2021 01:00 - 18.11.2021 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","570","1413","n/e","n/e","0","12","n/e","5","n/e","1449"
"BZN|NO3","18.11.2021 02:00 - 18.11.2021 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","561","1376","n/e","n/e","0","11","n/e","5","n/e","1489"
"BZN|NO3","18.11.2021 03:00 - 18.11.2021 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","563","1467","n/e","n/e","0","12","n/e","5","n/e","1506"
"BZN|NO3","18.11.2021 04:00 - 18.11.2021 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","563","1525","n/e","n/e","0","12","n/e","5","n/e","1600"
"BZN|NO3","18.11.2021 05:00 - 18.11.2021 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","555","1523","n/e","n/e","0","12","n/e","5","n/e","1553"
"BZN|NO3","18.11.2021 06:00 - 18.11.2021 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","540","1597","n/e","n/e","0","11","n/e","6","n/e","1526"
"BZN|NO3","18.11.2021 07:00 - 18.11.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","546","1657","n/e","n/e","0","11","n/e","6","n/e","1455"
"BZN|NO3","18.11.2021 08:00 - 18.11.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","532","1692","n/e","n/e","0","11","n/e","6","n/e","1383"
"BZN|NO3","18.11.2021 09:00 - 18.11.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","537","1691","n/e","n/e","0","12","n/e","6","n/e","1177"
"BZN|NO3","18.11.2021 10:00 - 18.11.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","568","1649","n/e","n/e","0","11","n/e","6","n/e","828"
"BZN|NO3","18.11.2021 11:00 - 18.11.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","575","1712","n/e","n/e","0","11","n/e","6","n/e","644"
"BZN|NO3","18.11.2021 12:00 - 18.11.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","591","1693","n/e","n/e","0","11","n/e","6","n/e","549"
"BZN|NO3","18.11.2021 13:00 - 18.11.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","574","1680","n/e","n/e","0","12","n/e","6","n/e","511"
"BZN|NO3","18.11.2021 14:00 - 18.11.2021 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","576","1731","n/e","n/e","0","12","n/e","6","n/e","491"
"BZN|NO3","18.11.2021 15:00 - 18.11.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","590","1879","n/e","n/e","0","12","n/e","6","n/e","573"
"BZN|NO3","18.11.2021 16:00 - 18.11.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","588","1756","n/e","n/e","0","12","n/e","6","n/e","425"
"BZN|NO3","18.11.2021 17:00 - 18.11.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","599","1768","n/e","n/e","0","12","n/e","6","n/e","573"
"BZN|NO3","18.11.2021 18:00 - 18.11.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","591","1734","n/e","n/e","0","12","n/e","5","n/e","752"
"BZN|NO3","18.11.2021 19:00 - 18.11.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","593","1627","n/e","n/e","0","6","n/e","5","n/e","990"
"BZN|NO3","18.11.2021 20:00 - 18.11.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","558","1582","n/e","n/e","0","7","n/e","5","n/e","993"
"BZN|NO3","18.11.2021 21:00 - 18.11.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","549","1509","n/e","n/e","0","11","n/e","5","n/e","993"
"BZN|NO3","18.11.2021 22:00 - 18.11.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","541","1291","n/e","n/e","0","12","n/e","5","n/e","1004"
"BZN|NO3","18.11.2021 23:00 - 19.11.2021 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","572","1242","n/e","n/e","0","12","n/e","5","n/e","976"
"BZN|NO3","19.11.2021 00:00 - 19.11.2021 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","583","1416","n/e","n/e","0","12","n/e","5","n/e","837"
"BZN|NO3","19.11.2021 01:00 - 19.11.2021 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","583","1441","n/e","n/e","0","13","n/e","5","n/e","618"
"BZN|NO3","19.11.2021 02:00 - 19.11.2021 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","596","1445","n/e","n/e","0","12","n/e","5","n/e","489"
"BZN|NO3","19.11.2021 03:00 - 19.11.2021 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","602","1411","n/e","n/e","0","12","n/e","5","n/e","368"
"BZN|NO3","19.11.2021 04:00 - 19.11.2021 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","611","1457","n/e","n/e","0","12","n/e","5","n/e","331"
"BZN|NO3","19.11.2021 05:00 - 19.11.2021 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","627","1764","n/e","n/e","0","13","n/e","5","n/e","406"
"BZN|NO3","19.11.2021 06:00 - 19.11.2021 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","651","1902","n/e","n/e","0","12","n/e","6","n/e","646"
"BZN|NO3","19.11.2021 07:00 - 19.11.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","663","1913","n/e","n/e","0","12","n/e","6","n/e","925"
"BZN|NO3","19.11.2021 08:00 - 19.11.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","670","1945","n/e","n/e","0","13","n/e","6","n/e","772"
"BZN|NO3","19.11.2021 09:00 - 19.11.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","6","","668","1982","n/e","n/e","0","13","n/e","6","n/e","747"
"BZN|NO3","19.11.2021 10:00 - 19.11.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","676","2049","n/e","n/e","0","13","n/e","6","n/e","731"
"BZN|NO3","19.11.2021 11:00 - 19.11.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","686","2083","n/e","n/e","0","13","n/e","6","n/e","701"
"BZN|NO3","19.11.2021 12:00 - 19.11.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","685","2008","n/e","n/e","0","12","n/e","6","n/e","742"
"BZN|NO3","19.11.2021 13:00 - 19.11.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","701","2030","n/e","n/e","0","12","n/e","6","n/e","734"
"BZN|NO3","19.11.2021 14:00 - 19.11.2021 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","699","1960","n/e","n/e","0","13","n/e","6","n/e","841"
"BZN|NO3","19.11.2021 15:00 - 19.11.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","693","1867","n/e","n/e","0","13","n/e","6","n/e","1112"
"BZN|NO3","19.11.2021 16:00 - 19.11.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","694","1833","n/e","n/e","0","11","n/e","5","n/e","1545"
"BZN|NO3","19.11.2021 17:00 - 19.11.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","666","1698","n/e","n/e","0","11","n/e","5","n/e","1589"
"BZN|NO3","19.11.2021 18:00 - 19.11.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","670","1518","n/e","n/e","0","12","n/e","5","n/e","1579"
"BZN|NO3","19.11.2021 19:00 - 19.11.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","671","1108","n/e","n/e","0","13","n/e","5","n/e","1580"
"BZN|NO3","19.11.2021 20:00 - 19.11.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","674","907","n/e","n/e","0","12","n/e","5","n/e","1605"
"BZN|NO3","19.11.2021 21:00 - 19.11.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","674","862","n/e","n/e","0","7","n/e","5","n/e","1620"
"BZN|NO3","19.11.2021 22:00 - 19.11.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","671","782","n/e","n/e","0","0","n/e","5","n/e","1594"
"BZN|NO3","19.11.2021 23:00 - 20.11.2021 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","672","625","n/e","n/e","0","9","n/e","5","n/e","1375"
"BZN|NO3","20.11.2021 00:00 - 20.11.2021 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","662","574","n/e","n/e","0","10","n/e","2","n/e","1362"
"BZN|NO3","20.11.2021 01:00 - 20.11.2021 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","661","515","n/e","n/e","0","9","n/e","5","n/e","1396"
"BZN|NO3","20.11.2021 02:00 - 20.11.2021 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","655","611","n/e","n/e","0","11","n/e","5","n/e","1333"
"BZN|NO3","20.11.2021 03:00 - 20.11.2021 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","628","678","n/e","n/e","0","12","n/e","5","n/e","1094"
"BZN|NO3","20.11.2021 04:00 - 20.11.2021 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","8","","639","875","n/e","n/e","0","11","n/e","5","n/e","827"
"BZN|NO3","20.11.2021 05:00 - 20.11.2021 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","8","","635","1000","n/e","n/e","0","12","n/e","5","n/e","735"
"BZN|NO3","20.11.2021 06:00 - 20.11.2021 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","635","1410","n/e","n/e","0","14","n/e","5","n/e","705"
"BZN|NO3","20.11.2021 07:00 - 20.11.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","673","1631","n/e","n/e","0","12","n/e","5","n/e","623"
"BZN|NO3","20.11.2021 08:00 - 20.11.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","668","1755","n/e","n/e","0","11","n/e","5","n/e","575"
"BZN|NO3","20.11.2021 09:00 - 20.11.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","664","1748","n/e","n/e","0","11","n/e","5","n/e","422"
"BZN|NO3","20.11.2021 10:00 - 20.11.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","661","1744","n/e","n/e","0","13","n/e","5","n/e","279"
"BZN|NO3","20.11.2021 11:00 - 20.11.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","656","1761","n/e","n/e","0","13","n/e","5","n/e","348"
"BZN|NO3","20.11.2021 12:00 - 20.11.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","11","","655","1819","n/e","n/e","0","12","n/e","6","n/e","466"
"BZN|NO3","20.11.2021 13:00 - 20.11.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","648","1864","n/e","n/e","0","12","n/e","5","n/e","578"
"BZN|NO3","20.11.2021 14:00 - 20.11.2021 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","645","1856","n/e","n/e","0","11","n/e","5","n/e","685"
"BZN|NO3","20.11.2021 15:00 - 20.11.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","645","1911","n/e","n/e","0","11","n/e","6","n/e","637"
"BZN|NO3","20.11.2021 16:00 - 20.11.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","640","1965","n/e","n/e","0","11","n/e","6","n/e","626"
"BZN|NO3","20.11.2021 17:00 - 20.11.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","638","1959","n/e","n/e","0","10","n/e","5","n/e","723"
"BZN|NO3","20.11.2021 18:00 - 20.11.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","632","1959","n/e","n/e","0","10","n/e","5","n/e","757"
"BZN|NO3","20.11.2021 19:00 - 20.11.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","625","1895","n/e","n/e","0","12","n/e","5","n/e","752"
"BZN|NO3","20.11.2021 20:00 - 20.11.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","623","1815","n/e","n/e","0","12","n/e","5","n/e","688"
"BZN|NO3","20.11.2021 21:00 - 20.11.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","615","1771","n/e","n/e","0","12","n/e","6","n/e","677"
